group_id,state,group_type,num_members,group_age_months,avg_member_age,literacy_rate_pct,avg_monthly_saving_per_member,total_savings_balance,savings_regularity_pct,meeting_attendance_pct,bank_linkage_duration_months,sb_account_active,num_previous_loans,previous_loan_repayment_ontime_pct,num_defaulters_in_group,current_outstanding_loan_amount,purpose_of_loan,requested_loan_amount,group_cohesion_score,internal_lending_active,eligible_for_loan
SHG22255,Maharashtra,Women SHG,11,17,20.0,17.2,70.5,873.32,88.2,92.5,11,Yes,0,,0,0.0,Agriculture,32500.0,5.6,Yes,1
SHG22256,Karnataka,Farmer Producer Group,12,44,32.7,72.9,100.37,2674.8,73.5,88.1,38,Yes,1,67.1,1,10749.86,Agriculture,17400.0,7.3,Yes,1
SHG22257,Uttar Pradesh,Women SHG,14,18,21.2,75.8,41.0,594.47,84.3,58.3,15,Yes,0,,0,0.0,Livestock,8600.0,6.1,No,1
SHG22258,Odisha,Farmer Producer Group,17,95,33.6,69.2,43.26,4167.91,73.9,64.8,72,Yes,3,45.1,0,28953.99,Agriculture,55700.0,6.7,No,1
SHG22259,Maharashtra,Women SHG,13,13,37.3,40.4,20.0,179.01,67.7,76.5,12,Yes,2,77.6,1,15072.58,Home Improvement,22400.0,9.6,Yes,1
SHG22260,Andhra Pradesh,Women SHG,12,48,31.0,60.0,65.07,2797.53,87.3,90.7,32,Yes,0,,0,0.0,Education,20600.0,8.4,No,1
SHG22261,Tamil Nadu,Mixed SHG,9,26,31.3,85.7,187.29,2494.59,68.1,71.0,23,Yes,2,72.7,0,13732.77,Small Business,28900.0,4.7,No,1
SHG22262,Uttar Pradesh,Farmer Producer Group,16,22,40.9,76.5,129.19,2734.59,78.2,89.7,19,Yes,2,80.1,1,5722.23,Home Improvement,54800.0,8.6,Yes,1
SHG22263,Telangana,Women SHG,15,30,20.0,80.7,80.76,2740.38,56.1,50.0,15,Yes,0,,0,0.0,Livestock,11200.0,8.4,Yes,1
SHG22264,Tamil Nadu,Farmer Producer Group,10,9,42.8,48.3,90.7,580.34,84.6,79.5,7,Yes,3,94.5,0,2077.74,Home Improvement,39200.0,7.5,Yes,1
SHG22265,Maharashtra,Farmer Producer Group,10,30,29.5,70.2,297.82,7054.24,96.2,77.4,24,Yes,1,53.3,0,16379.63,Livestock,10400.0,6.6,No,1
SHG22266,Andhra Pradesh,Women SHG,13,28,53.1,61.6,118.81,3209.46,91.8,87.0,15,No,0,,0,0.0,Small Business,8100.0,8.3,No,0
SHG22267,Telangana,Women SHG,12,14,31.8,76.8,25.0,224.15,75.9,47.8,10,Yes,4,64.8,1,35712.67,Agriculture,75500.0,6.4,Yes,0
SHG22268,Telangana,Women SHG,19,29,51.6,49.4,55.79,2145.37,54.6,50.9,25,Yes,2,78.7,1,8206.03,Small Business,34500.0,8.7,Yes,1
SHG22269,Tamil Nadu,Women SHG,11,28,32.2,64.5,121.97,2468.0,49.9,72.0,20,Yes,3,71.2,2,14242.81,Small Business,18500.0,6.3,Yes,1
SHG22270,Uttar Pradesh,Women SHG,14,36,27.7,61.6,320.34,11928.02,95.8,70.3,32,Yes,1,71.6,0,18743.95,Small Business,29100.0,8.9,Yes,1
SHG22271,Odisha,Women SHG,16,16,28.1,26.9,135.74,2670.91,87.6,77.2,14,Yes,2,72.2,0,7724.9,Small Business,50100.0,9.8,Yes,1
SHG22272,Uttar Pradesh,Women SHG,17,51,30.4,43.9,95.52,6882.36,73.4,39.6,37,Yes,1,42.4,0,3685.56,Livestock,22300.0,7.1,Yes,1
SHG22273,Tamil Nadu,Women SHG,16,44,34.3,67.1,152.93,5465.64,53.2,62.5,35,Yes,0,,0,0.0,Livestock,38700.0,7.1,Yes,1
SHG22274,Telangana,Mixed SHG,13,3,43.0,54.3,32.76,73.45,79.8,63.7,2,No,0,,0,0.0,Agriculture,64800.0,9.6,Yes,0
SHG22275,Maharashtra,Mixed SHG,9,40,35.2,93.4,48.43,1206.53,62.2,70.6,29,Yes,2,85.8,2,4483.03,Agriculture,58100.0,4.3,Yes,0
SHG22276,Andhra Pradesh,Women SHG,10,11,37.7,66.2,112.81,682.67,52.2,77.7,8,Yes,2,69.7,1,38733.79,Livestock,28500.0,7.5,No,0
SHG22277,Kerala,Mixed SHG,9,41,51.7,91.4,449.36,12252.07,81.4,64.0,31,Yes,0,,0,0.0,Agriculture,17900.0,5.6,No,0
SHG22278,Telangana,Women SHG,11,49,37.0,62.9,177.21,7447.68,75.7,93.9,41,Yes,1,79.5,0,25363.93,Agriculture,21800.0,6.0,Yes,1
SHG22279,Maharashtra,Women SHG,14,26,41.0,37.5,200.77,5596.44,68.3,73.9,14,Yes,2,61.6,1,13617.41,Home Improvement,30600.0,7.2,Yes,1
SHG22280,Maharashtra,Mixed SHG,13,23,26.5,54.8,105.95,2014.3,73.7,51.2,16,Yes,0,,0,0.0,Education,60000.0,8.9,Yes,0
SHG22281,Andhra Pradesh,Women SHG,13,41,40.3,95.2,171.47,6769.92,76.6,93.2,23,Yes,2,68.0,0,36649.78,Small Business,41500.0,8.4,Yes,1
SHG22282,Bihar,Women SHG,16,8,25.9,70.7,69.76,531.72,71.5,73.5,5,Yes,3,59.1,0,48528.76,Agriculture,24500.0,5.6,No,1
SHG22283,Uttar Pradesh,Women SHG,11,40,20.0,56.2,200.38,6717.26,83.9,87.7,26,Yes,3,96.6,0,10555.8,Agriculture,28100.0,6.8,Yes,1
SHG22284,Kerala,Women SHG,13,5,40.8,59.4,363.14,1559.74,91.0,34.0,3,Yes,0,,0,0.0,Emergency/Consumption,32800.0,7.9,Yes,0
SHG22285,Maharashtra,Women SHG,13,45,38.9,56.2,49.58,2198.88,93.5,90.8,31,Yes,0,,0,0.0,Livestock,17900.0,7.1,Yes,1
SHG22286,Tamil Nadu,Women SHG,14,33,41.9,61.4,263.27,6243.64,68.5,88.0,24,Yes,1,73.1,0,6865.17,Education,5000.0,7.1,Yes,1
SHG22287,Andhra Pradesh,Farmer Producer Group,9,74,35.1,80.3,87.88,4598.59,40.6,85.0,50,Yes,1,32.7,0,24495.87,Home Improvement,12200.0,7.9,Yes,1
SHG22288,Odisha,Mixed SHG,17,44,40.3,70.2,225.09,11946.88,49.4,90.1,33,Yes,0,,0,0.0,Home Improvement,15300.0,5.6,Yes,1
SHG22289,Odisha,Women SHG,10,19,41.9,65.4,156.04,1663.87,89.4,75.2,11,Yes,1,65.6,0,28410.87,Agriculture,5000.0,8.4,No,1
SHG22290,Odisha,Women SHG,15,80,41.3,34.6,217.48,15893.5,85.8,94.8,63,Yes,0,,0,0.0,Agriculture,22400.0,7.0,No,0
SHG22291,Odisha,Women SHG,12,10,44.5,90.8,144.41,1169.97,76.5,83.6,5,Yes,0,,0,0.0,Small Business,36200.0,8.0,Yes,1
SHG22292,Andhra Pradesh,Women SHG,15,47,25.4,60.3,212.87,11795.8,82.1,94.6,35,Yes,1,61.2,1,27697.22,Home Improvement,21500.0,4.8,No,1
SHG22293,Karnataka,Women SHG,12,27,37.1,58.5,28.27,678.78,73.3,66.1,16,Yes,1,78.3,0,11875.22,Livestock,25700.0,5.2,No,0
SHG22294,Tamil Nadu,Mixed SHG,11,77,42.0,62.9,132.53,8495.38,60.3,94.1,63,Yes,0,,0,0.0,Small Business,104100.0,9.4,Yes,1
SHG22295,Andhra Pradesh,Women SHG,16,13,30.6,42.2,85.68,1330.77,92.1,79.7,12,Yes,1,80.7,0,4210.69,Small Business,15100.0,5.5,Yes,0
SHG22296,Kerala,Women SHG,13,10,43.9,69.6,276.28,2593.27,72.3,78.3,9,No,2,82.7,0,8306.97,Emergency/Consumption,6400.0,7.9,Yes,1
SHG22297,Maharashtra,Women SHG,13,30,52.0,23.4,268.8,5412.37,96.6,65.0,20,Yes,0,,0,0.0,Home Improvement,29600.0,10.0,No,1
SHG22298,Bihar,Farmer Producer Group,8,54,37.3,78.8,91.66,2371.87,95.3,89.5,48,Yes,0,,0,0.0,Emergency/Consumption,42100.0,7.1,Yes,1
SHG22299,Kerala,Women SHG,11,74,28.2,86.0,273.23,15298.85,83.8,74.4,65,No,0,,0,0.0,Agriculture,8900.0,9.9,Yes,1
SHG22300,Andhra Pradesh,Women SHG,10,10,32.3,62.2,51.59,292.75,90.4,80.7,6,Yes,0,,0,0.0,Agriculture,28400.0,6.7,Yes,0
SHG22301,Bihar,Farmer Producer Group,14,30,46.0,76.1,113.73,2608.46,52.7,68.0,20,Yes,1,94.6,0,36872.43,Education,31100.0,8.6,No,1
SHG22302,Kerala,Mixed SHG,8,12,38.5,48.3,82.7,626.39,83.7,86.1,9,Yes,1,66.5,1,9857.8,Agriculture,17100.0,9.2,Yes,1
SHG22303,Odisha,Women SHG,16,68,51.6,47.0,93.13,7855.42,69.3,67.9,34,Yes,0,,0,0.0,Livestock,17300.0,8.7,No,1
SHG22304,Uttar Pradesh,Women SHG,16,25,44.2,48.2,65.03,2140.7,66.1,52.7,21,Yes,1,85.4,1,5525.91,Small Business,17600.0,7.7,Yes,1
SHG22305,West Bengal,Mixed SHG,14,11,33.4,75.9,138.66,1199.87,77.1,93.5,7,Yes,1,84.5,0,10103.17,Home Improvement,16600.0,7.7,Yes,1
SHG22306,Andhra Pradesh,Women SHG,9,45,37.5,58.6,22.23,624.58,82.2,80.5,34,Yes,2,85.8,0,4859.24,Livestock,13100.0,6.5,No,1
SHG22307,Tamil Nadu,Women SHG,8,35,20.0,64.5,83.14,1641.82,98.8,59.3,26,Yes,1,38.6,0,19301.71,Livestock,50500.0,8.5,Yes,0
SHG22308,Maharashtra,Women SHG,11,35,34.1,87.1,170.07,4578.12,65.2,71.8,26,No,3,91.8,0,25097.24,Small Business,8000.0,5.7,Yes,1
SHG22309,Uttar Pradesh,Women SHG,13,21,37.4,30.9,88.06,1589.03,68.5,71.2,11,Yes,1,78.4,0,17167.03,Emergency/Consumption,5800.0,5.7,Yes,1
SHG22310,Andhra Pradesh,Women SHG,11,36,42.9,71.4,203.67,4728.81,67.2,75.8,33,No,2,88.0,0,9451.37,Agriculture,27600.0,7.9,Yes,1
SHG22311,Andhra Pradesh,Mixed SHG,14,39,41.3,67.8,109.79,3401.39,59.8,75.5,27,Yes,1,79.5,1,31593.46,Emergency/Consumption,30400.0,7.2,No,1
SHG22312,Andhra Pradesh,Women SHG,14,5,42.9,72.2,97.93,562.17,84.9,75.1,3,Yes,0,,0,0.0,Home Improvement,9800.0,6.6,No,0
SHG22313,Karnataka,Farmer Producer Group,10,22,37.9,56.9,69.96,1244.63,92.7,64.5,19,Yes,1,88.3,2,12141.47,Home Improvement,65400.0,8.0,No,1
SHG22314,Telangana,Farmer Producer Group,13,13,40.4,66.2,58.12,750.08,73.4,56.0,10,Yes,1,97.4,0,14493.5,Agriculture,17900.0,6.2,Yes,1
SHG22315,Tamil Nadu,Women SHG,12,20,46.9,84.4,384.27,6772.94,97.0,81.5,17,Yes,2,53.8,0,9122.78,Livestock,15200.0,6.4,Yes,1
SHG22316,Kerala,Women SHG,12,49,31.9,87.6,132.4,5743.9,63.4,93.3,38,Yes,3,71.0,0,19713.38,Livestock,11900.0,5.3,Yes,1
SHG22317,Telangana,Women SHG,11,71,42.1,59.0,177.39,8376.14,86.7,77.7,43,Yes,1,93.3,0,3159.75,Agriculture,28300.0,7.5,No,1
SHG22318,Telangana,Women SHG,10,18,41.3,58.7,119.23,1716.94,38.6,73.5,12,Yes,0,,0,0.0,Small Business,21900.0,5.2,Yes,0
SHG22319,Odisha,Women SHG,19,35,35.1,64.8,131.78,6119.76,91.5,68.4,24,No,1,70.1,0,17639.08,Home Improvement,69300.0,8.3,No,0
SHG22320,Uttar Pradesh,Women SHG,13,29,43.8,47.3,181.07,5505.72,65.9,75.8,19,No,0,,0,0.0,Emergency/Consumption,20000.0,6.2,Yes,1
SHG22321,Karnataka,Women SHG,18,41,39.8,49.1,111.91,6329.67,74.1,92.5,23,Yes,2,91.9,1,3413.83,Livestock,14800.0,7.1,Yes,1
SHG22322,Odisha,Women SHG,14,18,44.6,73.1,156.07,3231.55,78.2,75.3,14,Yes,3,46.1,0,15913.71,Emergency/Consumption,16100.0,8.4,Yes,1
SHG22323,Bihar,Women SHG,17,58,30.9,58.2,43.07,3091.07,67.7,97.7,31,Yes,1,95.5,0,13720.11,Education,12000.0,7.9,Yes,1
SHG22324,West Bengal,Women SHG,13,18,25.9,100.0,66.78,925.02,83.8,65.3,13,Yes,1,65.1,1,18664.01,Small Business,5000.0,6.4,Yes,1
SHG22325,Odisha,Women SHG,13,31,30.7,27.9,93.13,2765.33,87.9,68.9,20,No,3,60.7,0,7196.16,Education,59300.0,5.5,Yes,0
SHG22326,Odisha,Women SHG,10,24,22.2,39.8,118.31,1634.17,35.4,86.8,18,Yes,3,73.4,1,20720.78,Small Business,31200.0,9.1,Yes,0
SHG22327,Karnataka,Women SHG,17,23,42.2,100.0,128.64,2844.82,69.3,92.3,21,Yes,0,,0,0.0,Livestock,5000.0,6.7,No,1
SHG22328,West Bengal,Women SHG,16,9,26.8,59.3,181.42,1773.01,83.5,76.3,6,Yes,4,78.0,1,8952.26,Livestock,35700.0,8.4,Yes,1
SHG22329,Maharashtra,Mixed SHG,12,16,38.6,76.3,79.64,1020.02,88.7,87.8,11,Yes,1,78.0,0,27950.6,Livestock,12500.0,7.5,No,0
SHG22330,Kerala,Women SHG,14,35,27.3,14.9,81.57,2577.12,78.3,95.9,20,Yes,4,62.5,1,30037.05,Small Business,24800.0,8.7,Yes,1
SHG22331,Andhra Pradesh,Women SHG,8,14,42.8,76.7,20.0,179.94,72.1,82.7,12,Yes,0,,0,0.0,Livestock,16500.0,3.4,Yes,1
SHG22332,West Bengal,Mixed SHG,11,23,35.0,67.4,105.15,1869.78,63.5,39.8,18,Yes,1,83.0,1,17945.15,Emergency/Consumption,33800.0,6.9,Yes,1
SHG22333,Telangana,Farmer Producer Group,10,35,25.6,43.7,218.47,4327.37,77.3,68.3,21,Yes,2,84.0,0,1668.28,Home Improvement,12800.0,5.8,Yes,1
SHG22334,Tamil Nadu,Mixed SHG,15,8,30.8,97.9,235.5,2057.29,78.3,64.3,6,Yes,3,72.0,1,10007.87,Small Business,14000.0,9.2,Yes,1
SHG22335,Andhra Pradesh,Mixed SHG,17,24,37.9,34.4,133.28,2982.84,66.5,87.6,18,Yes,0,,0,0.0,Small Business,5000.0,7.0,No,1
SHG22336,Tamil Nadu,Women SHG,13,5,42.0,52.2,94.65,392.65,53.1,95.4,3,Yes,0,,0,0.0,Small Business,53400.0,6.8,Yes,1
SHG22337,Odisha,Women SHG,19,39,22.4,71.1,115.08,7095.36,84.7,88.5,28,Yes,1,65.1,0,20158.89,Livestock,9900.0,5.6,Yes,1
SHG22338,Karnataka,Women SHG,14,50,33.0,39.3,211.87,8260.59,51.3,62.2,42,Yes,0,,0,0.0,Livestock,56600.0,9.3,Yes,1
SHG22339,Karnataka,Mixed SHG,11,21,36.0,51.3,36.51,534.05,48.4,88.6,12,Yes,2,97.5,0,16858.06,Emergency/Consumption,35600.0,8.1,Yes,1
SHG22340,Maharashtra,Women SHG,8,35,45.6,68.7,149.14,2273.26,59.7,70.8,20,Yes,0,,0,0.0,Small Business,38900.0,2.8,No,0
SHG22341,Odisha,Women SHG,17,60,24.1,65.7,84.47,5451.11,56.4,85.9,40,Yes,1,74.7,0,5763.41,Home Improvement,39600.0,6.7,No,1
SHG22342,Karnataka,Farmer Producer Group,11,33,45.2,71.7,85.53,1646.65,50.4,46.4,23,Yes,4,65.7,0,11872.98,Small Business,28600.0,5.8,Yes,1
SHG22343,Maharashtra,Women SHG,8,30,35.9,72.4,137.78,2541.55,45.0,85.3,22,Yes,2,92.4,1,17866.47,Emergency/Consumption,64400.0,10.0,Yes,0
SHG22344,Tamil Nadu,Women SHG,15,7,35.0,57.9,152.65,1271.63,95.1,94.2,6,Yes,0,,0,0.0,Agriculture,58600.0,7.0,No,0
SHG22345,Tamil Nadu,Mixed SHG,16,12,24.6,39.6,86.8,866.52,89.5,96.1,9,Yes,2,72.8,0,2373.1,Agriculture,33300.0,9.1,Yes,1
SHG22346,Kerala,Mixed SHG,18,9,39.3,30.0,276.24,3058.7,67.0,72.7,8,Yes,1,93.0,0,42796.97,Agriculture,22000.0,5.2,Yes,1
SHG22347,Andhra Pradesh,Women SHG,16,22,41.2,38.2,30.11,754.8,93.2,75.2,17,Yes,0,,0,0.0,Home Improvement,18400.0,6.9,Yes,1
SHG22348,Maharashtra,Mixed SHG,15,44,35.8,50.1,91.53,3342.56,83.4,97.8,34,Yes,0,,0,0.0,Small Business,65000.0,8.8,Yes,1
SHG22349,Telangana,Women SHG,18,27,31.6,63.2,36.63,1056.44,57.1,88.1,23,No,1,91.4,0,14326.94,Agriculture,29700.0,5.1,Yes,1
SHG22350,Karnataka,Women SHG,9,3,42.2,51.4,82.39,132.55,58.3,79.6,2,Yes,0,,0,0.0,Livestock,90600.0,7.4,Yes,1
SHG22351,Bihar,Women SHG,20,39,34.2,83.6,216.24,11977.16,76.0,90.2,29,Yes,1,37.6,1,14386.07,Agriculture,61400.0,3.0,Yes,1
SHG22352,Telangana,Mixed SHG,16,44,34.1,49.8,123.72,4715.07,60.0,73.4,39,Yes,0,,0,0.0,Emergency/Consumption,14600.0,6.2,Yes,1
SHG22353,West Bengal,Women SHG,10,61,20.0,71.2,150.13,5487.89,30.1,74.7,51,Yes,0,,0,0.0,Home Improvement,41300.0,6.3,Yes,1
SHG22354,Uttar Pradesh,Women SHG,11,32,37.3,65.8,337.76,9192.71,41.1,70.2,29,Yes,1,81.1,0,5454.75,Emergency/Consumption,19800.0,7.9,No,1
SHG22355,Bihar,Farmer Producer Group,14,29,39.1,45.0,54.28,1819.46,81.2,74.5,16,No,2,51.1,1,8472.31,Emergency/Consumption,38900.0,6.3,Yes,0
SHG22356,West Bengal,Women SHG,18,7,37.7,78.5,20.0,199.06,42.1,75.2,6,Yes,0,,0,0.0,Agriculture,103800.0,5.6,Yes,0
SHG22357,West Bengal,Mixed SHG,13,50,35.1,64.0,355.66,19074.2,56.8,87.2,26,Yes,2,47.9,0,19637.11,Agriculture,25000.0,7.3,Yes,1
SHG22358,Andhra Pradesh,Women SHG,10,64,42.1,68.1,122.3,4111.22,45.7,74.2,48,Yes,3,57.5,0,23967.02,Small Business,33100.0,7.9,Yes,1
SHG22359,Maharashtra,Mixed SHG,12,31,38.5,98.4,163.84,4518.25,89.1,65.9,23,No,0,,0,0.0,Livestock,16900.0,9.3,Yes,1
SHG22360,Karnataka,Mixed SHG,17,60,31.7,72.3,264.55,15478.13,58.6,50.7,44,Yes,1,85.1,2,25430.3,Education,37800.0,6.0,No,1
SHG22361,Maharashtra,Mixed SHG,13,16,33.9,41.0,124.41,1676.58,43.8,65.8,8,Yes,3,74.4,0,7183.04,Livestock,12000.0,6.1,Yes,1
SHG22362,Odisha,Women SHG,14,35,49.9,85.1,239.0,6881.1,61.7,64.4,23,Yes,0,,0,0.0,Livestock,26400.0,8.2,Yes,1
SHG22363,Andhra Pradesh,Women SHG,13,7,42.0,52.3,50.9,259.04,60.3,70.9,5,Yes,2,79.8,0,20032.17,Emergency/Consumption,7700.0,10.0,Yes,1
SHG22364,Uttar Pradesh,Women SHG,10,76,26.0,66.2,64.11,3856.87,81.9,64.4,55,Yes,3,60.8,1,30846.89,Home Improvement,18400.0,5.2,No,1
SHG22365,Karnataka,Women SHG,16,17,35.3,75.3,96.13,1541.09,43.5,59.5,11,Yes,1,77.4,0,11909.28,Agriculture,53700.0,8.0,Yes,0
SHG22366,Maharashtra,Women SHG,18,18,28.7,34.5,212.87,4566.49,86.4,88.0,14,Yes,1,84.9,0,14966.81,Small Business,19900.0,3.0,Yes,1
SHG22367,Tamil Nadu,Women SHG,14,46,37.3,99.7,43.03,1977.08,76.5,53.9,36,Yes,1,59.2,0,7489.51,Small Business,40400.0,6.9,Yes,0
SHG22368,Karnataka,Mixed SHG,20,38,46.8,75.8,90.41,4227.7,78.3,63.7,26,Yes,1,93.8,2,15550.64,Home Improvement,32000.0,7.1,No,1
SHG22369,Maharashtra,Women SHG,14,25,52.2,66.6,140.63,3320.61,75.8,78.9,19,Yes,3,92.2,0,15319.94,Home Improvement,41100.0,6.1,Yes,1
SHG22370,Odisha,Women SHG,11,12,42.7,78.4,236.32,2174.5,53.9,85.7,8,Yes,0,,0,0.0,Emergency/Consumption,65700.0,8.6,Yes,1
SHG22371,Maharashtra,Women SHG,17,25,42.2,83.1,52.77,1850.92,80.3,95.1,13,Yes,0,,0,0.0,Emergency/Consumption,14100.0,7.4,Yes,1
SHG22372,West Bengal,Women SHG,15,12,33.9,57.5,128.65,1710.0,76.0,87.5,10,Yes,2,75.0,0,23078.47,Small Business,12300.0,6.3,Yes,1
SHG22373,Kerala,Women SHG,12,47,30.8,88.5,193.99,8564.64,89.0,82.0,34,Yes,1,78.2,1,12489.78,Livestock,18800.0,6.5,No,1
SHG22374,Bihar,Women SHG,12,32,48.0,54.3,20.0,482.92,85.6,65.2,21,Yes,0,,0,0.0,Livestock,36700.0,7.3,Yes,1
SHG22375,Bihar,Mixed SHG,15,34,41.2,71.8,29.15,804.79,81.7,69.2,17,Yes,3,83.1,0,9156.82,Agriculture,18000.0,9.7,No,1
SHG22376,Tamil Nadu,Women SHG,13,28,38.2,65.1,52.59,1080.42,81.7,77.2,24,Yes,0,,0,0.0,Small Business,25800.0,5.8,No,0
SHG22377,West Bengal,Mixed SHG,12,52,38.6,73.7,73.45,2361.91,59.2,83.0,45,Yes,2,87.7,2,11124.48,Agriculture,33900.0,4.3,Yes,1
SHG22378,Bihar,Women SHG,14,30,20.6,84.2,199.76,4440.59,90.9,76.0,27,Yes,0,,0,0.0,Education,20900.0,6.2,Yes,1
SHG22379,Andhra Pradesh,Mixed SHG,14,42,33.0,50.4,232.51,7026.9,79.5,85.6,32,No,0,,0,0.0,Agriculture,33200.0,5.6,Yes,1
SHG22380,Maharashtra,Women SHG,9,14,31.5,76.1,88.37,560.82,82.4,58.5,7,Yes,2,57.8,0,12452.97,Livestock,18200.0,7.4,Yes,0
SHG22381,Karnataka,Women SHG,11,40,40.7,66.2,88.8,2881.8,90.0,84.5,25,Yes,3,76.5,0,52487.56,Education,97400.0,4.7,Yes,1
SHG22382,Kerala,Women SHG,16,18,33.3,56.7,49.74,974.09,70.6,52.5,11,No,1,75.7,1,6428.95,Emergency/Consumption,79700.0,6.8,Yes,1
SHG22383,Karnataka,Women SHG,8,73,44.7,81.9,88.78,3623.36,65.5,54.8,49,Yes,0,,0,0.0,Emergency/Consumption,10900.0,6.9,Yes,1
SHG22384,Odisha,Farmer Producer Group,12,6,36.3,68.4,356.05,1519.18,78.4,88.4,5,Yes,2,65.1,1,27347.03,Emergency/Consumption,21100.0,7.7,Yes,1
SHG22385,West Bengal,Mixed SHG,12,38,24.2,59.9,68.76,2562.45,61.0,81.0,24,Yes,3,89.9,0,26922.24,Small Business,9100.0,8.5,Yes,1
SHG22386,Uttar Pradesh,Women SHG,12,27,26.5,45.0,27.68,480.75,81.1,70.5,21,Yes,2,81.4,0,9619.84,Small Business,6100.0,6.3,Yes,1
SHG22387,Kerala,Women SHG,12,3,36.4,68.1,34.63,76.58,62.8,67.2,3,Yes,0,,0,0.0,Small Business,43100.0,5.8,No,0
SHG22388,Tamil Nadu,Women SHG,12,71,36.5,22.9,45.64,1986.17,54.8,79.0,55,Yes,0,,0,0.0,Small Business,10700.0,5.3,No,1
SHG22389,Andhra Pradesh,Women SHG,14,58,44.2,61.9,173.28,8572.74,85.7,86.9,31,Yes,2,78.7,1,6357.47,Home Improvement,45200.0,6.9,No,1
SHG22390,Karnataka,Women SHG,13,25,42.8,62.4,94.82,2305.98,84.3,73.9,18,Yes,2,86.4,0,11225.3,Agriculture,12000.0,7.8,No,1
SHG22391,Tamil Nadu,Farmer Producer Group,13,12,45.5,45.9,54.95,640.09,66.1,67.6,8,Yes,0,,0,0.0,Small Business,34700.0,7.4,Yes,1
SHG22392,Andhra Pradesh,Women SHG,14,19,21.3,71.0,29.8,513.03,90.4,85.0,13,Yes,0,,0,0.0,Small Business,25300.0,9.0,No,1
SHG22393,Tamil Nadu,Farmer Producer Group,14,30,34.9,49.9,70.32,2003.49,72.8,55.1,28,Yes,0,,0,0.0,Home Improvement,19100.0,7.9,Yes,1
SHG22394,Tamil Nadu,Women SHG,12,19,52.8,53.0,57.76,906.1,66.1,93.1,15,Yes,3,82.1,0,34464.43,Home Improvement,52800.0,5.9,Yes,1
SHG22395,Karnataka,Farmer Producer Group,14,59,43.4,78.3,207.67,10323.21,71.7,92.0,55,Yes,4,69.7,0,10454.26,Agriculture,43400.0,8.7,Yes,1
SHG22396,Telangana,Women SHG,15,63,38.1,68.2,141.0,7396.24,73.3,84.6,32,Yes,1,42.8,1,32572.82,Small Business,95100.0,4.9,Yes,0
SHG22397,Karnataka,Women SHG,13,39,42.3,99.8,102.95,3191.41,80.0,93.6,29,Yes,2,69.2,0,8675.92,Agriculture,14100.0,5.6,Yes,1
SHG22398,West Bengal,Women SHG,9,75,41.3,72.6,148.51,5980.17,93.6,55.2,45,No,1,64.2,1,43041.24,Livestock,28700.0,7.5,Yes,1
SHG22399,Telangana,Women SHG,10,5,43.8,70.5,282.57,863.08,87.5,71.6,3,Yes,0,,0,0.0,Agriculture,7900.0,7.3,Yes,1
SHG22400,Andhra Pradesh,Women SHG,11,56,31.6,61.5,69.15,2433.39,47.8,68.6,32,Yes,0,,0,0.0,Agriculture,25500.0,8.1,No,0
SHG22401,Tamil Nadu,Women SHG,15,28,41.0,47.7,118.41,3736.25,96.8,92.7,23,Yes,2,74.4,2,12431.49,Education,60200.0,5.0,Yes,1
SHG22402,West Bengal,Mixed SHG,10,65,44.4,46.3,238.07,12035.9,39.3,87.7,51,Yes,2,84.3,0,40983.48,Livestock,40700.0,5.1,Yes,1
SHG22403,Telangana,Women SHG,19,15,29.4,70.9,416.01,7822.01,74.5,97.0,10,Yes,2,88.7,1,8965.21,Livestock,41400.0,8.5,Yes,1
SHG22404,Maharashtra,Women SHG,14,71,44.6,59.5,26.7,1551.44,84.0,35.1,55,Yes,1,85.5,0,29106.21,Small Business,29200.0,7.7,Yes,0
SHG22405,Bihar,Women SHG,8,30,56.3,46.5,153.34,2972.61,85.6,65.1,22,Yes,1,78.1,0,29412.81,Small Business,66500.0,5.3,No,1
SHG22406,Uttar Pradesh,Women SHG,14,45,30.7,31.8,144.79,7377.61,66.1,72.8,35,Yes,0,,0,0.0,Home Improvement,59100.0,6.8,Yes,1
SHG22407,West Bengal,Women SHG,16,55,37.9,48.6,25.14,1794.25,52.1,46.2,52,Yes,0,,0,0.0,Home Improvement,26800.0,7.3,Yes,1
SHG22408,Maharashtra,Women SHG,17,15,28.1,80.2,94.78,1992.03,87.1,73.7,10,No,2,94.4,1,3818.35,Small Business,5000.0,6.0,Yes,0
SHG22409,Tamil Nadu,Mixed SHG,13,37,36.3,78.9,189.68,4897.18,35.5,89.4,34,Yes,2,76.8,0,10409.01,Home Improvement,72100.0,5.7,Yes,1
SHG22410,Kerala,Women SHG,12,11,35.9,26.5,300.07,2804.79,61.0,62.3,9,Yes,0,,0,0.0,Emergency/Consumption,18000.0,6.9,Yes,0
SHG22411,Telangana,Women SHG,14,14,31.3,63.4,345.77,4277.99,16.5,46.6,11,Yes,4,75.4,1,3809.25,Small Business,37400.0,8.1,Yes,1
SHG22412,Bihar,Women SHG,9,5,22.6,76.9,20.0,57.23,74.4,81.5,4,No,0,,0,0.0,Livestock,14000.0,6.7,No,0
SHG22413,Bihar,Farmer Producer Group,12,14,35.8,70.6,191.92,2562.06,85.6,83.4,12,Yes,0,,0,0.0,Agriculture,5600.0,4.5,Yes,1
